product_id;product_code;product_name;brand_id;category_id;colour_id;size_id;price;gender_id;active
6448;10437305;Summit Ankle Socks;5;9;7;3;183.17;2;True
1877;10461381;Pulse Skort;3;7;6;2;24.14;2;True
1144;10484430;Skyline Wool Socks;3;9;7;2;171.18;1;True
1591;10490495;Alpine Underwear;2;1;3;4;178.9;2;True
12130;10494258;Core Sneakers;1;10;2;5;123.87;3;True
5391;10505564;Blaze Top;3;2;7;1;76.64;1;True
4794;10513609;Pulse T-Shirt;1;2;7;2;287.2;1;True
2331;10533094;Velocity Boardshorts;3;5;9;4;288.74;2;True
13343;10534600;Alpine Coat;5;4;10;3;232.9;2;True
12835;10536356;Pulse Sneakers;2;10;9;5;51.22;3;True
12307;10537941;Active Sweatpants;2;6;4;4;114.45;3;True
478;10538310;Velocity Longsleeve;5;3;2;5;106.39;1;True
10740;10550999;Core Jacket;4;8;3;4;203.09;1;True
7284;10554507;Skyline T-Shirt;5;2;3;2;234.43;1;True
8742;10559547;Sprint Coat;4;4;7;1;217.56;2;True
11105;10567021;Mountain Shorts;5;5;7;5;243.82;3;True
8244;10571139;Summit Sneakers;2;10;3;5;179.41;2;True
3260;10578824;Active Top;5;2;1;4;123.73;1;True
168;10586706;Pulse Boots;5;10;2;1;239.26;3;True
12127;10592802;Core Sneakers;1;10;2;4;123.87;3;True
6508;10596256;Alpine Wool Socks;4;9;1;3;51.0;2;True
8570;10597639;Velocity Ankle Socks;4;9;5;4;195.07;1;True
5260;10607000;Flex T-Shirt;1;2;8;2;53.37;2;True
4606;10607793;Storm Shell;1;8;4;4;118.04;2;True
11178;10617737;Skyline Skort;4;7;6;3;109.01;2;True
13272;10624560;Alpine Coat;5;4;5;4;232.9;3;True
917;10624959;Velocity Windbreaker;4;4;2;1;204.26;2;True
4899;10639882;Velocity Coat;5;4;4;2;123.63;1;True
9746;10649489;Flex T-Shirt;1;2;7;2;169.51;3;True
3900;10651932;Blaze Boxers;5;1;10;5;76.88;3;True
3044;10654541;Pulse Shoes;5;10;7;2;92.51;1;True
3185;10659484;Blaze Sweatpants;2;6;6;4;246.66;1;True
4980;10662262;Velocity Coat;5;4;9;4;123.63;1;True
11602;10670264;Summit Wool Socks;4;9;7;4;105.54;3;True
7603;10689250;Summit Ankle Socks;2;9;4;3;230.13;2;True
5989;10693373;Alpine Shorts;3;5;6;5;84.77;2;True
11431;10716846;Summit Boardshorts;5;5;6;2;112.51;3;True
13424;10718095;Urban Coat;3;8;5;5;135.3;2;True
6030;10718273;Alpine Shorts;3;5;9;4;84.77;1;True
5284;10720115;Flex T-Shirt;1;2;9;5;53.37;2;True
11123;10723778;Mountain Shorts;5;5;9;1;243.82;3;True
7848;10724573;Alpine Tights;5;6;10;5;239.03;1;True
646;10732618;Alpine Windbreaker;5;8;4;1;58.68;1;True
6276;10768726;Urban Tee;2;2;6;1;144.44;1;True
6950;10776810;Velocity Boots;5;10;10;5;232.61;3;False
13251;10780472;Alpine Coat;5;4;4;2;232.9;3;True
8701;10786776;Sprint Coat;4;4;4;2;217.56;3;True
52;10787579;Glacier Skort;5;7;1;2;101.36;2;True
172;10803981;Pulse Boots;5;10;2;3;239.26;1;True
1417;10807218;Core Shell;4;8;2;1;62.09;2;True
3933;10810128;Active Coat;5;8;3;1;75.31;3;True
5226;10812570;Flex T-Shirt;1;2;6;1;53.37;1;True
2153;10815669;Mountain Shoes;4;10;7;5;294.6;1;True
5447;10816648;Blaze Top;3;2;10;4;76.64;3;True
11197;10822658;Skyline Skort;4;7;10;2;109.01;2;True
6940;10824118;Velocity Boots;5;10;10;2;232.61;2;True
475;10828867;Velocity Longsleeve;5;3;2;4;106.39;1;True
13749;10831514;Core Tee;4;2;7;3;118.4;3;True
79;10834917;Glacier Skort;5;7;6;4;101.36;2;True
10259;10836293;Velocity Coat;3;8;1;3;115.89;3;True
9694;10836695;Flex T-Shirt;1;2;3;5;169.51;2;True
4162;10847202;Flex Top;3;2;8;3;203.25;1;True
5793;10848957;Summit Tights;1;6;3;5;209.8;1;True
6773;10851608;Summit Sneakers;2;10;9;1;188.51;3;True
6703;10864644;Summit Sneakers;2;10;4;3;188.51;2;True
3824;10881520;Blaze Boxers;5;1;5;5;76.88;2;True
2619;10894047;Mountain Sneakers;5;10;8;5;73.67;2;True
2250;10897615;Velocity Boardshorts;3;5;4;2;288.74;2;True
2738;10898298;Blaze Shirt;4;3;6;5;21.88;1;True
12494;10929630;Flex Sneakers;2;10;7;2;170.34;1;True
8271;10941423;Summit Sneakers;2;10;5;4;179.41;2;True
8486;10942743;Mountain Windbreaker;3;4;10;1;207.16;1;True
2174;10944690;Mountain Shoes;4;10;9;2;294.6;1;True
12270;10954057;Active Sweatpants;2;6;2;2;114.45;2;True
6561;10971383;Alpine Wool Socks;4;9;5;1;51.0;1;True
11646;10973162;Summit Wool Socks;4;9;10;4;105.54;2;True
9222;10973750;Pulse Boxers;3;1;2;3;67.03;1;True
9965;10986033;Trail Sneakers;1;10;1;5;273.76;3;True
8173;10988797;Alpine Jacket;2;4;9;1;227.72;3;True
4329;10992716;Pulse Shorts;3;5;9;3;144.28;3;True
12621;11003496;Blaze Briefs;1;1;5;4;28.75;2;True
4823;11004103;Pulse T-Shirt;1;2;9;1;287.2;3;True
11628;11010877;Summit Wool Socks;4;9;9;3;105.54;2;True
2849;11010942;Sprint Tee;1;2;4;2;282.81;1;True
12915;11014526;Sprint Windbreaker;4;8;1;5;47.32;3;True
2166;11015074;Mountain Shoes;4;10;8;4;294.6;2;True
4918;11018108;Velocity Coat;5;4;5;3;123.63;2;True
6707;11030312;Summit Sneakers;2;10;4;4;188.51;3;True
1046;11034481;Velocity Windbreaker;4;4;10;4;204.26;2;True
10015;11041561;Trail Sneakers;1;10;5;2;273.76;2;True
949;11043489;Velocity Windbreaker;4;4;4;2;204.26;1;True
11964;11043836;Core Boardshorts;4;5;1;5;106.89;2;True
2168;11048918;Mountain Shoes;4;10;8;5;294.6;1;True
5281;11053809;Flex T-Shirt;1;2;9;4;53.37;2;True
6326;11055689;Urban Tee;2;2;9;2;144.44;3;True
10461;11057910;Core Sweatpants;2;6;5;1;51.46;1;True
888;11073402;Glacier Shorts;5;5;10;1;81.19;3;True
6845;11074431;Velocity Boots;5;10;3;5;232.61;3;True
9837;11083172;Flex Coat;4;4;3;3;157.45;1;True
7173;11084892;Urban Shell;4;8;5;5;21.98;1;True
4308;11086813;Pulse Shorts;3;5;8;1;144.28;3;True
454;11089646;Velocity Longsleeve;5;3;1;2;106.39;1;True
9415;11106990;Glacier Windbreaker;1;4;5;2;243.53;2;True
4057;11120587;Flex Top;3;2;1;3;203.25;1;True
12871;11121704;Sprint Skort;5;7;5;1;251.78;2;True
2918;11135786;Sprint Tee;1;2;8;5;282.81;1;True
1410;11135935;Core Shell;4;8;1;4;62.09;1;True
9221;11137314;Pulse Boxers;3;1;2;2;67.03;3;True
2277;11156437;Velocity Boardshorts;3;5;6;1;288.74;2;True
9701;11158428;Flex T-Shirt;1;2;4;2;169.51;3;True
10513;11168798;Core Sweatpants;2;6;8;3;51.46;2;True
1416;11172116;Core Shell;4;8;2;1;62.09;1;True
7285;11185877;Skyline T-Shirt;5;2;3;2;234.43;2;True
13731;11192605;Core Tee;4;2;6;2;118.4;3;True
4058;11200356;Flex Top;3;2;1;3;203.25;2;True
5969;11200689;Alpine Shorts;3;5;5;3;84.77;3;True
13279;11212450;Alpine Coat;5;4;6;2;232.9;1;True
9967;11215415;Trail Sneakers;1;10;2;1;273.76;2;True
3978;11218704;Active Coat;5;8;6;1;75.31;3;True
8213;11223927;Summit Sneakers;2;10;1;5;179.41;1;True
9453;11227942;Glacier Windbreaker;1;4;7;5;243.53;1;True
4568;11234703;Storm Shell;1;8;2;1;118.04;3;True
7857;11236108;Blaze Boxers;3;1;1;3;216.33;1;False
6478;11245612;Summit Ankle Socks;5;9;9;3;183.17;2;True
5657;11251237;Velocity Coat;3;8;4;4;271.22;3;True
4873;11256296;Velocity Coat;5;4;2;3;123.63;2;True
13039;11267335;Sprint Windbreaker;4;8;10;2;47.32;1;True
11009;11267439;Mountain Shorts;5;5;1;3;243.82;3;True
1783;11269155;Urban Windbreaker;3;4;6;3;261.33;2;True
8100;11272854;Alpine Jacket;2;4;4;2;227.72;2;True
6945;11274659;Velocity Boots;5;10;10;4;232.61;1;True
12333;11278007;Active Sweatpants;2;6;6;3;114.45;2;True
12785;11280538;Pulse Sneakers;2;10;6;4;51.22;1;True
7382;11284625;Skyline T-Shirt;5;2;9;4;234.43;3;True
11785;11297972;Flex Longsleeve;5;3;9;5;223.79;3;True
1418;11303660;Core Shell;4;8;2;1;62.09;3;True
773;11304705;Glacier Shorts;5;5;2;3;81.19;2;True
4157;11312109;Flex Top;3;2;8;1;203.25;2;True
6566;11324773;Alpine Wool Socks;4;9;5;2;51.0;3;True
7856;11354007;Blaze Boxers;3;1;1;2;216.33;3;True
6257;11365844;Urban Tee;2;2;4;4;144.44;3;True
13566;11373827;Velocity Tee;2;2;5;2;157.49;3;True
3976;11381327;Active Coat;5;8;6;1;75.31;1;True
8998;11383724;Flex Tee;5;2;4;1;256.8;3;True
11444;11383982;Summit Boardshorts;5;5;7;2;112.51;1;True
921;11397336;Velocity Windbreaker;4;4;2;2;204.26;3;True
5427;11403106;Blaze Top;3;2;9;3;76.64;1;True
76;11403793;Glacier Skort;5;7;6;1;101.36;2;True
1387;11409429;Pulse Skort;5;7;8;2;43.89;2;True
5244;11412956;Flex T-Shirt;1;2;7;2;53.37;1;True
4018;11421607;Active Coat;5;8;8;5;75.31;1;True
13107;11422175;Storm Sweatpants;4;6;4;4;235.91;3;True
4052;11423884;Flex Top;3;2;1;1;203.25;2;True
859;11446310;Glacier Shorts;5;5;8;2;81.19;1;True
12332;11467484;Active Sweatpants;2;6;6;3;114.45;1;True
6393;11474076;Summit Ankle Socks;5;9;3;5;183.17;1;True
11486;11474082;Summit Boardshorts;5;5;10;1;112.51;1;True
10649;11476575;Blaze Boots;5;10;7;3;267.41;3;True
2773;11476890;Blaze Shirt;4;3;9;1;21.88;3;True
6034;11480563;Alpine Shorts;3;5;9;5;84.77;2;False
6563;11482462;Alpine Wool Socks;4;9;5;1;51.0;3;True
4098;11482895;Flex Top;3;2;4;1;203.25;3;True
7238;11483727;Urban Shell;4;8;10;1;21.98;3;True
1102;11489968;Skyline Wool Socks;3;9;4;3;171.18;1;True
8294;11497435;Summit Sneakers;2;10;7;2;179.41;1;True
212;11500197;Pulse Boots;5;10;5;1;239.26;2;True
3518;11501687;Urban Windbreaker;4;8;8;5;91.24;1;True
6403;11505552;Summit Ankle Socks;5;9;4;3;183.17;2;True
5337;11509394;Blaze Top;3;2;3;3;76.64;1;True
10165;11515866;Summit Sweatpants;4;6;5;2;257.9;2;True
4640;11518577;Storm Shell;1;8;6;5;118.04;3;True
9521;11570584;Urban Wool Socks;1;9;2;2;236.18;3;True
183;11572443;Pulse Boots;5;10;3;1;239.26;3;True
1271;11577677;Summit Shorts;1;5;5;4;281.6;2;True
13376;11594081;Urban Coat;3;8;2;4;135.3;2;True
8256;11607949;Summit Sneakers;2;10;4;4;179.41;2;True
13697;11611872;Core Tee;4;2;4;1;118.4;2;True
4045;11612137;Active Coat;5;8;10;4;75.31;1;True
6586;11612825;Alpine Wool Socks;4;9;6;4;51.0;2;True
6083;11614858;Core Sweatpants;1;6;3;1;124.39;3;True
5441;11616541;Blaze Top;3;2;10;2;76.64;3;True
8109;11624239;Alpine Jacket;2;4;4;5;227.72;2;True
801;11625551;Glacier Shorts;5;5;4;2;81.19;3;True
12238;11628568;Core Sneakers;1;10;10;1;123.87;3;True
7391;11634032;Skyline T-Shirt;5;2;10;2;234.43;3;True
8392;11636026;Mountain Windbreaker;3;4;3;4;207.16;3;True
5573;11646170;Urban Underwear;2;1;9;1;262.29;3;True
1111;11655529;Skyline Wool Socks;3;9;5;1;171.18;1;True
9925;11659901;Flex Coat;4;4;9;2;157.45;2;True
5721;11676007;Velocity Coat;3;8;9;1;271.22;1;True
7537;11684483;Skyline Boardshorts;2;5;10;1;200.84;2;True
5873;11692395;Summit Tights;1;6;9;1;209.8;3;True
1290;11699055;Summit Shorts;1;5;6;5;281.6;3;True
6182;11705121;Core Sweatpants;1;6;9;4;124.39;3;True
5819;11710362;Summit Tights;1;6;5;3;209.8;3;True
12154;11710567;Core Sneakers;1;10;4;3;123.87;3;True
2788;11711281;Blaze Shirt;4;3;10;1;21.88;3;True
6263;11713682;Urban Tee;2;2;5;1;144.44;3;True
5426;11719613;Blaze Top;3;2;9;2;76.64;3;True
8935;11753131;Storm Polo;2;3;9;5;44.57;3;True
3465;11753746;Urban Windbreaker;4;8;5;2;91.24;2;True
4207;11763444;Pulse Shorts;3;5;1;3;144.28;1;True
8158;11769955;Alpine Jacket;2;4;8;1;227.72;3;True
12369;11773185;Active Sweatpants;2;6;8;5;114.45;2;True
7067;11779973;Skyline Boxers;5;1;8;4;79.24;3;True
6069;11782941;Core Sweatpants;1;6;2;2;124.39;1;True
13627;11785905;Velocity Tee;2;2;9;3;157.49;1;True
6844;11808229;Velocity Boots;5;10;3;5;232.61;2;True
1033;11808493;Velocity Windbreaker;4;4;9;5;204.26;1;True
6559;11810340;Alpine Wool Socks;4;9;4;5;51.0;2;True
1211;11818088;Summit Shorts;1;5;1;4;281.6;2;True
315;11822889;Blaze Boardshorts;5;5;1;5;69.01;3;True
7585;11826017;Summit Ankle Socks;2;9;3;2;230.13;2;True
10598;11837372;Blaze Boots;5;10;4;1;267.41;3;True
8015;11847509;Core Skirt;5;7;3;5;283.61;2;True
6252;11850252;Urban Tee;2;2;4;3;144.44;1;True
6539;11852731;Alpine Wool Socks;4;9;3;3;51.0;3;True
9279;11859428;Pulse Boxers;3;1;6;2;67.03;1;True
9811;11862896;Flex Coat;4;4;1;4;157.45;2;True
7910;11865362;Blaze Boxers;3;1;4;5;216.33;3;True
1588;11888252;Alpine Underwear;2;1;3;3;178.9;2;True
10090;11894968;Trail Sneakers;1;10;10;2;273.76;2;True
799;11902595;Glacier Shorts;5;5;4;2;81.19;1;True
3042;11902674;Pulse Shoes;5;10;7;1;92.51;2;True
6632;11908394;Alpine Wool Socks;4;9;9;4;51.0;3;True
11289;11909657;Alpine Boots;2;10;6;5;197.33;2;True
3873;11936146;Blaze Boxers;5;1;9;1;76.88;3;True
5504;11944400;Urban Underwear;2;1;4;3;262.29;3;True
7495;11948871;Skyline Boardshorts;2;5;7;2;200.84;2;True
11251;11951766;Alpine Boots;2;10;4;2;197.33;3;True
679;11954702;Alpine Windbreaker;5;8;6;2;58.68;1;True
3963;11963831;Active Coat;5;8;5;1;75.31;3;True
5695;11965403;Velocity Coat;3;8;7;2;271.22;2;True
11293;11973130;Alpine Boots;2;10;7;1;197.33;3;True
10962;11976946;Urban Polo;5;3;8;3;135.52;1;True
959;11990094;Velocity Windbreaker;4;4;4;5;204.26;2;True
6447;12000704;Summit Ankle Socks;5;9;7;3;183.17;1;True
4015;12013594;Active Coat;5;8;8;4;75.31;1;True
1097;12013727;Skyline Wool Socks;3;9;4;1;171.18;2;True
7911;12024126;Blaze Boxers;3;1;5;1;216.33;1;True
4594;12025100;Storm Shell;1;8;3;5;118.04;2;True
7518;12027208;Skyline Boardshorts;2;5;8;5;200.84;1;True
10804;12037255;Core Jacket;4;8;7;5;203.09;2;True
1809;12040229;Urban Windbreaker;3;4;8;2;261.33;1;True
2590;12040383;Mountain Sneakers;5;10;6;5;73.67;3;True
382;12042493;Blaze Boardshorts;5;5;6;3;69.01;1;True
13324;12051187;Alpine Coat;5;4;9;2;232.9;1;True
4214;12063282;Pulse Shorts;3;5;1;5;144.28;2;False
1148;12063419;Skyline Wool Socks;3;9;7;3;171.18;2;True
4979;12068596;Velocity Coat;5;4;9;3;123.63;3;True
7177;12069172;Urban Shell;4;8;6;1;21.98;2;True
8439;12069569;Mountain Windbreaker;3;4;6;5;207.16;2;True
6867;12073201;Velocity Boots;5;10;5;3;232.61;1;True
10890;12081554;Urban Polo;5;3;3;4;135.52;1;True
12789;12087990;Pulse Sneakers;2;10;6;5;51.22;2;True
5514;12090231;Urban Underwear;2;1;5;2;262.29;1;True
1990;12091654;Flex Underwear;2;1;6;5;191.85;3;True
4412;12097761;Sprint Shell;1;4;5;1;114.45;2;True
11046;12111913;Mountain Shorts;5;5;4;1;243.82;1;True
980;12138772;Velocity Windbreaker;4;4;6;2;204.26;2;True
1464;12145246;Core Shell;4;8;5;2;62.09;1;True
9103;12153101;Storm Skirt;3;7;1;3;68.06;2;True
11666;12154846;Flex Longsleeve;5;3;2;1;223.79;1;True
4542;12161099;Skyline Skirt;4;7;9;2;142.32;2;True
8593;12163507;Velocity Ankle Socks;4;9;7;1;195.07;3;True
6674;12166878;Summit Sneakers;2;10;2;3;188.51;3;True
2973;12172481;Pulse Shoes;5;10;2;3;92.51;2;True
4451;12178709;Sprint Shell;1;4;7;4;114.45;2;True
4371;12183749;Sprint Shell;1;4;2;2;114.45;3;True
5562;12184100;Urban Underwear;2;1;8;3;262.29;1;True
3776;12185356;Blaze Boxers;5;1;2;4;76.88;2;True
3771;12193739;Blaze Boxers;5;1;2;2;76.88;3;True
8302;12209706;Summit Sneakers;2;10;7;4;179.41;3;True
2711;12212374;Blaze Shirt;4;3;5;1;21.88;1;True
1336;12213910;Summit Shorts;1;5;10;1;281.6;1;True
11527;12215557;Summit Wool Socks;4;9;2;4;105.54;3;True
12283;12220049;Active Sweatpants;2;6;3;1;114.45;3;True
1389;12221799;Pulse Skort;5;7;8;4;43.89;2;True
13680;12226805;Core Tee;4;2;2;5;118.4;3;True
13767;12229238;Core Tee;4;2;8;4;118.4;3;True
7573;12230343;Summit Ankle Socks;2;9;2;3;230.13;2;True
8421;12245973;Mountain Windbreaker;3;4;5;4;207.16;2;True
11392;12255775;Summit Boardshorts;5;5;3;4;112.51;3;True
8348;12268542;Summit Sneakers;2;10;10;5;179.41;1;True
195;12274101;Pulse Boots;5;10;3;5;239.26;3;True
13608;12285835;Velocity Tee;2;2;8;1;157.49;3;True
1087;12289692;Skyline Wool Socks;3;9;3;3;171.18;1;True
3647;12293504;Flex Shell;5;4;7;3;144.87;1;True
352;12295306;Blaze Boardshorts;5;5;4;3;69.01;1;True
13774;12296165;Core Tee;4;2;9;2;118.4;1;True
10144;12299586;Summit Sweatpants;4;6;3;5;257.9;2;True
1557;12299855;Alpine Underwear;2;1;1;3;178.9;1;True
13596;12301638;Velocity Tee;2;2;7;2;157.49;3;True
6078;12308988;Core Sweatpants;1;6;2;5;124.39;1;True
5621;12314217;Velocity Coat;3;8;2;2;271.22;3;True
9346;12320068;Pulse Boxers;3;1;10;4;67.03;2;True
9563;12332171;Urban Wool Socks;1;9;5;1;236.18;3;True
8308;12345488;Summit Sneakers;2;10;8;1;179.41;3;True
10786;12351358;Core Jacket;4;8;6;4;203.09;2;True
7237;12362899;Urban Shell;4;8;10;1;21.98;2;True
6077;12377247;Core Sweatpants;1;6;2;4;124.39;3;True
4545;12381783;Skyline Skirt;4;7;9;5;142.32;2;True
11014;12396341;Mountain Shorts;5;5;1;5;243.82;2;True
12439;12400858;Flex Sneakers;2;10;3;3;170.34;3;True
822;12401175;Glacier Shorts;5;5;5;4;81.19;3;True
1110;12403936;Skyline Wool Socks;3;9;4;5;171.18;3;True
6379;12405409;Summit Ankle Socks;5;9;2;5;183.17;2;True
4362;12414093;Sprint Shell;1;4;1;4;114.45;3;True
9365;12414332;Glacier Windbreaker;1;4;1;5;243.53;3;True
9509;12415403;Urban Wool Socks;1;9;1;3;236.18;3;True
1615;12425434;Alpine Underwear;2;1;5;2;178.9;2;True
12778;12426043;Pulse Sneakers;2;10;6;1;51.22;3;True
10152;12426170;Summit Sweatpants;4;6;4;3;257.9;1;True
3468;12427602;Urban Windbreaker;4;8;5;3;91.24;2;True
3496;12440353;Urban Windbreaker;4;8;7;2;91.24;3;True
1481;12442206;Core Shell;4;8;6;2;62.09;3;True
11886;12450697;Core Briefs;3;1;6;4;130.73;2;True
1678;12452559;Alpine Underwear;2;1;9;3;178.9;2;True
5324;12477127;Blaze Top;3;2;2;3;76.64;3;True
2083;12481913;Mountain Shoes;4;10;3;1;294.6;3;True
71;12499686;Glacier Skort;5;7;5;1;101.36;2;True
3243;12502737;Blaze Sweatpants;2;6;10;3;246.66;2;True
9903;12504286;Flex Coat;4;4;7;5;157.45;1;True
10671;12507052;Blaze Boots;5;10;9;1;267.41;1;True
7883;12507386;Blaze Boxers;3;1;3;1;216.33;3;True
2333;12509477;Velocity Boardshorts;3;5;9;5;288.74;1;True
5482;12511664;Urban Underwear;2;1;3;1;262.29;2;True
12761;12517309;Pulse Sneakers;2;10;5;1;51.22;1;True
12324;12524766;Active Sweatpants;2;6;5;5;114.45;2;True
4393;12535665;Sprint Shell;1;4;3;5;114.45;1;True
3012;12544094;Pulse Shoes;5;10;5;1;92.51;2;True
7282;12551130;Skyline T-Shirt;5;2;3;1;234.43;2;True
11078;12552590;Mountain Shorts;5;5;6;1;243.82;3;True
13032;12573176;Sprint Windbreaker;4;8;9;4;47.32;3;True
2785;12587598;Blaze Shirt;4;3;9;5;21.88;3;True
1849;12591744;Urban Windbreaker;3;4;10;5;261.33;2;True
909;12602971;Velocity Windbreaker;4;4;1;3;204.26;3;True
12515;12608349;Flex Sneakers;2;10;8;4;170.34;1;True
4260;12613889;Pulse Shorts;3;5;4;5;144.28;3;True
3610;12641102;Flex Shell;5;4;4;5;144.87;3;True
8684;12656496;Sprint Coat;4;4;3;2;217.56;1;True
1260;12659525;Summit Shorts;1;5;4;5;281.6;3;True
3205;12666992;Blaze Sweatpants;2;6;7;5;246.66;3;True
9398;12674131;Glacier Windbreaker;1;4;4;1;243.53;3;True
600;12689334;Velocity Longsleeve;5;3;10;5;106.39;3;True
1743;12691840;Urban Windbreaker;3;4;3;5;261.33;1;True
7019;12697697;Skyline Boxers;5;1;5;3;79.24;3;True
4171;12702655;Flex Top;3;2;9;1;203.25;1;True
4093;12717243;Flex Top;3;2;3;5;203.25;1;True
10004;12733209;Trail Sneakers;1;10;4;3;273.76;3;True
8028;12745773;Core Skirt;5;7;6;3;283.61;2;True
10118;12758168;Summit Sweatpants;4;6;2;1;257.9;3;True
1095;12770387;Skyline Wool Socks;3;9;3;5;171.18;3;True
3646;12770830;Flex Shell;5;4;7;2;144.87;3;True
1757;12779595;Urban Windbreaker;3;4;4;4;261.33;3;True
7799;12789596;Alpine Tights;5;6;7;3;239.03;3;True
12992;12791219;Sprint Windbreaker;4;8;7;1;47.32;2;True
3743;12798781;Alpine Skirt;4;7;9;3;58.18;2;True
9055;12803667;Flex Tee;5;2;7;5;256.8;3;True
9162;12805719;Summit Skort;2;7;3;2;216.96;2;True
5214;12806707;Flex T-Shirt;1;2;5;2;53.37;1;True
2371;12818430;Summit Shorts;2;5;2;2;104.2;3;True
8460;12819655;Mountain Windbreaker;3;4;8;2;207.16;2;True
2803;12820831;Sprint Tee;1;2;1;1;282.81;3;True
13163;12821630;Storm Sweatpants;4;6;8;3;235.91;2;True
5343;12830060;Blaze Top;3;2;3;5;76.64;1;True
5092;12839736;Mountain Tights;2;6;7;1;96.63;2;True
474;12850760;Velocity Longsleeve;5;3;2;3;106.39;3;True
5780;12866194;Summit Tights;1;6;2;5;209.8;3;True
7869;12873138;Blaze Boxers;3;1;2;2;216.33;1;True
